729,432,740,200,473,1
726,432,740,200,467,1
723,432,740,200,461,1
720,432,740,200,455,1
717,432,740,200,449,1
714,432,740,200,443,1
711,432,740,200,446,0
708,432,740,200,449,0
705,432,740,200,452,0
702,432,740,200,455,0
699,432,740,200,458,0
696,432,740,200,461,0
693,432,740,200,464,0
690,432,740,200,467,0
687,432,740,200,470,0
684,432,740,200,473,0
681,432,740,200,476,0
678,432,740,200,479,0
675,432,740,200,482,0
672,432,740,200,485,0
669,432,740,200,488,0
666,432,740,200,491,0
663,432,740,200,494,0
660,432,740,200,497,0
657,432,740,200,500,0
654,432,740,200,503,0
651,432,740,200,506,0
648,432,740,200,509,0
645,432,740,200,512,0
642,432,740,200,515,0
639,432,740,200,509,1
636,432,740,200,503,1
633,432,740,200,497,1
630,432,740,200,491,1
627,432,740,200,485,1
624,432,740,200,479,1
621,432,740,200,482,0
618,432,740,200,485,0
615,432,740,200,488,0
612,432,740,200,491,0
609,432,740,200,494,0
606,432,740,200,497,0
603,432,740,200,500,0
600,432,740,200,503,0
597,432,740,200,506,0
594,432,740,200,509,0
591,432,740,200,512,0
588,432,740,200,515,0
585,432,740,200,509,1
582,432,740,200,503,1
579,432,740,200,497,1
576,432,740,200,491,1
573,432,740,200,485,1
570,432,740,200,479,1
567,432,740,200,473,1
564,432,740,200,467,1
561,432,740,200,461,1
558,432,740,200,455,1
555,432,740,200,458,0
552,432,740,200,461,0
549,432,740,200,464,0
546,432,740,200,467,0
543,432,740,200,470,0
540,432,740,200,473,0
537,432,740,200,476,0
534,432,740,200,479,0
531,432,740,200,482,0
528,432,740,200,485,0
525,432,740,200,488,0
522,432,740,200,491,0
519,432,740,200,494,0
516,432,740,200,497,0
513,432,740,200,500,0
510,432,740,200,503,0
507,432,740,200,506,0
504,432,740,200,509,0
501,432,740,200,512,0
498,432,740,200,515,0
495,432,740,200,518,0
492,432,740,200,521,0
489,432,740,200,524,0
486,432,740,200,527,0
483,432,740,200,530,0
480,432,740,200,533,0
477,432,740,200,536,0
474,432,740,200,539,0
471,432,740,200,542,0
468,432,740,200,545,0
465,432,740,200,548,0
462,432,740,200,551,0
459,432,740,200,554,0
456,432,740,200,557,0
453,432,740,200,560,0
450,432,740,200,563,0
447,432,740,200,566,0
444,432,740,200,569,0
441,432,740,200,572,0
438,432,740,200,566,1
435,432,740,200,560,1
432,432,740,200,554,1
429,432,740,200,548,1
426,432,740,200,542,1
423,432,740,200,536,1
420,432,740,200,530,1
417,432,740,200,524,1
414,432,740,200,518,1
411,432,740,200,521,0
408,432,740,200,524,0
405,432,740,200,527,0
402,432,740,200,530,0
399,432,740,200,533,0
396,432,740,200,536,0
393,432,740,200,539,0
390,432,740,200,542,0
387,432,740,200,545,0
384,432,740,200,548,0
381,432,740,200,551,0
378,432,740,200,554,0
375,432,740,200,557,0
372,432,740,200,560,0
369,432,740,200,563,0
366,432,740,200,566,0
363,432,740,200,569,0
360,432,740,200,572,0
357,432,740,200,575,0
354,432,740,200,578,0
351,432,740,200,581,0
348,432,740,200,584,0
345,432,740,200,587,0
342,432,740,200,590,0
339,432,740,200,593,0
336,432,740,200,596,0
333,432,740,200,599,0
330,432,740,200,602,0
327,432,740,200,605,0
324,432,740,200,608,0
321,432,740,200,611,0
318,432,740,200,614,0
315,432,740,200,617,0
312,432,740,200,620,0
309,432,740,200,623,0
306,432,740,200,626,0
303,432,740,200,629,0
300,432,740,200,623,1
297,432,740,200,617,1
294,432,740,200,611,1
291,432,740,200,605,1
288,432,740,200,599,1
285,432,740,200,593,1
282,432,740,200,587,1
279,432,740,200,581,1
276,432,740,200,575,1
273,432,740,200,569,1
270,432,740,200,563,1
267,432,740,200,557,1
264,432,740,200,551,1
261,432,740,200,545,1
258,432,740,200,539,1
255,432,740,200,533,1
252,432,740,200,527,1
249,432,740,200,521,1
246,432,740,200,524,0
243,432,740,200,527,0
240,432,740,200,530,0
237,432,740,200,533,0
234,432,740,200,536,0
231,432,740,200,539,0
228,432,740,200,542,0
225,432,740,200,545,0
222,432,740,200,548,0
219,432,740,200,551,0
216,432,740,200,554,0
213,432,740,200,557,0
210,432,740,200,560,0
207,432,740,200,563,0
204,432,740,200,566,0
201,432,740,200,569,0
198,432,740,200,572,0
795,82,506,200,575,0
792,82,506,200,578,0
789,82,506,200,581,0
786,82,506,200,584,0
783,82,506,200,587,0
780,82,506,200,590,0
777,82,506,200,593,0
774,82,506,200,596,0
771,82,506,200,599,0
768,82,506,200,602,0
765,82,506,200,605,0
762,82,506,200,599,1
759,82,506,200,593,1
756,82,506,200,587,1
753,82,506,200,581,1
750,82,506,200,575,1
747,82,506,200,569,1
744,82,506,200,563,1
741,82,506,200,557,1
738,82,506,200,551,1
735,82,506,200,545,1
732,82,506,200,539,1
729,82,506,200,533,1
726,82,506,200,536,0
723,82,506,200,539,0
720,82,506,200,542,0
717,82,506,200,545,0
714,82,506,200,548,0
711,82,506,200,551,0
708,82,506,200,554,0
705,82,506,200,557,0
702,82,506,200,560,0
699,82,506,200,563,0
696,82,506,200,566,0
693,82,506,200,569,0
690,82,506,200,572,0
687,82,506,200,575,0
684,82,506,200,578,0
681,82,506,200,581,0
678,82,506,200,584,0
675,82,506,200,578,1
672,82,506,200,572,1
669,82,506,200,566,1
666,82,506,200,560,1
663,82,506,200,554,1
660,82,506,200,548,1
657,82,506,200,542,1
654,82,506,200,536,1
651,82,506,200,530,1
648,82,506,200,524,1
645,82,506,200,518,1
642,82,506,200,512,1
639,82,506,200,506,1
636,82,506,200,500,1
633,82,506,200,494,1
630,82,506,200,488,1
627,82,506,200,482,1
624,82,506,200,476,1
621,82,506,200,470,1
618,82,506,200,464,1
615,82,506,200,458,1
612,82,506,200,452,1
609,82,506,200,446,1
606,82,506,200,440,1
603,82,506,200,434,1
600,82,506,200,428,1
597,82,506,200,422,1
594,82,506,200,416,1
591,82,506,200,410,1
588,82,506,200,404,1
585,82,506,200,398,1
582,82,506,200,392,1
579,82,506,200,386,1
576,82,506,200,380,1
573,82,506,200,374,1
570,82,506,200,368,1
567,82,506,200,362,1
564,82,506,200,356,1
561,82,506,200,350,1
558,82,506,200,344,1
555,82,506,200,338,1
552,82,506,200,341,0
549,82,506,200,344,0
546,82,506,200,347,0
543,82,506,200,350,0
540,82,506,200,353,0
537,82,506,200,356,0
534,82,506,200,359,0
531,82,506,200,362,0
528,82,506,200,365,0
525,82,506,200,368,0
522,82,506,200,371,0
519,82,506,200,374,0
516,82,506,200,377,0
513,82,506,200,371,1
510,82,506,200,365,1
507,82,506,200,359,1
504,82,506,200,353,1
501,82,506,200,347,1
498,82,506,200,341,1
495,82,506,200,335,1
492,82,506,200,329,1
489,82,506,200,323,1
486,82,506,200,317,1
483,82,506,200,311,1
480,82,506,200,305,1
477,82,506,200,299,1
474,82,506,200,293,1
471,82,506,200,287,1
468,82,506,200,281,1
465,82,506,200,275,1
462,82,506,200,269,1
459,82,506,200,263,1
456,82,506,200,257,1
453,82,506,200,251,1
450,82,506,200,245,1
447,82,506,200,239,1
444,82,506,200,233,1
441,82,506,200,227,1
438,82,506,200,230,0
435,82,506,200,233,0
432,82,506,200,236,0
429,82,506,200,239,0
426,82,506,200,242,0
423,82,506,200,245,0
420,82,506,200,248,0
417,82,506,200,251,0
414,82,506,200,254,0
411,82,506,200,257,0
408,82,506,200,260,0
405,82,506,200,263,0
402,82,506,200,266,0
399,82,506,200,269,0
396,82,506,200,272,0
393,82,506,200,275,0
390,82,506,200,278,0
387,82,506,200,281,0
384,82,506,200,284,0
381,82,506,200,287,0
378,82,506,200,290,0
375,82,506,200,293,0
372,82,506,200,296,0
369,82,506,200,299,0
366,82,506,200,302,0
363,82,506,200,305,0
360,82,506,200,308,0
357,82,506,200,311,0
354,82,506,200,314,0
351,82,506,200,317,0
348,82,506,200,320,0
345,82,506,200,323,0
342,82,506,200,326,0
339,82,506,200,329,0
336,82,506,200,332,0
333,82,506,200,335,0
330,82,506,200,338,0
327,82,506,200,332,1
324,82,506,200,326,1
321,82,506,200,320,1
318,82,506,200,314,1
315,82,506,200,308,1
312,82,506,200,302,1
309,82,506,200,296,1
306,82,506,200,290,1
303,82,506,200,284,1
300,82,506,200,278,1
297,82,506,200,272,1
294,82,506,200,266,1
291,82,506,200,260,1
288,82,506,200,254,1
285,82,506,200,248,1
282,82,506,200,242,1
279,82,506,200,236,1
276,82,506,200,230,1
273,82,506,200,233,0
270,82,506,200,236,0
267,82,506,200,239,0
264,82,506,200,242,0
261,82,506,200,245,0
258,82,506,200,248,0
255,82,506,200,251,0
252,82,506,200,254,0
249,82,506,200,257,0
246,82,506,200,260,0
243,82,506,200,263,0
240,82,506,200,266,0
237,82,506,200,269,0
234,82,506,200,272,0
231,82,506,200,275,0
228,82,506,200,278,0
225,82,506,200,281,0
222,82,506,200,284,0
219,82,506,200,287,0
216,82,506,200,290,0
213,82,506,200,293,0
210,82,506,200,296,0
207,82,506,200,299,0
204,82,506,200,302,0
201,82,506,200,305,0
198,82,506,200,308,0
795,634,796,200,311,0
792,634,796,200,314,0
789,634,796,200,317,0
786,634,796,200,320,0
783,634,796,200,323,0
780,634,796,200,326,0
777,634,796,200,329,0
774,634,796,200,332,0
771,634,796,200,335,0
768,634,796,200,338,0
765,634,796,200,341,0
762,634,796,200,344,0
759,634,796,200,347,0
756,634,796,200,350,0
753,634,796,200,353,0
750,634,796,200,356,0
747,634,796,200,359,0
744,634,796,200,362,0
741,634,796,200,365,0
738,634,796,200,368,0
735,634,796,200,371,0
732,634,796,200,374,0
729,634,796,200,377,0
726,634,796,200,380,0
723,634,796,200,383,0
720,634,796,200,386,0
717,634,796,200,389,0
714,634,796,200,392,0
711,634,796,200,395,0
708,634,796,200,398,0
705,634,796,200,401,0
702,634,796,200,404,0
699,634,796,200,407,0
696,634,796,200,410,0
693,634,796,200,413,0
690,634,796,200,416,0
687,634,796,200,419,0
684,634,796,200,422,0
681,634,796,200,425,0
678,634,796,200,428,0
675,634,796,200,431,0
672,634,796,200,434,0
669,634,796,200,437,0
666,634,796,200,440,0
663,634,796,200,443,0
660,634,796,200,446,0
657,634,796,200,449,0
654,634,796,200,452,0
651,634,796,200,455,0
648,634,796,200,458,0
645,634,796,200,461,0
642,634,796,200,464,0
639,634,796,200,467,0
636,634,796,200,470,0
633,634,796,200,473,0
630,634,796,200,476,0
627,634,796,200,479,0
624,634,796,200,482,0
621,634,796,200,485,0
618,634,796,200,488,0
615,634,796,200,491,0
612,634,796,200,494,0
609,634,796,200,497,0
606,634,796,200,500,0
603,634,796,200,503,0
600,634,796,200,506,0
597,634,796,200,509,0
594,634,796,200,512,0
591,634,796,200,515,0
588,634,796,200,518,0
585,634,796,200,521,0
582,634,796,200,524,0
579,634,796,200,527,0
576,634,796,200,530,0
573,634,796,200,533,0
570,634,796,200,536,0
567,634,796,200,539,0
564,634,796,200,542,0
561,634,796,200,545,0
558,634,796,200,548,0
555,634,796,200,551,0
552,634,796,200,554,0
549,634,796,200,557,0
546,634,796,200,560,0
543,634,796,200,563,0
540,634,796,200,566,0
537,634,796,200,569,0
534,634,796,200,572,0
531,634,796,200,575,0
528,634,796,200,578,0
525,634,796,200,581,0
522,634,796,200,584,0
519,634,796,200,587,0
516,634,796,200,590,0
513,634,796,200,593,0
510,634,796,200,596,0
507,634,796,200,599,0
504,634,796,200,602,0
501,634,796,200,605,0
498,634,796,200,608,0
495,634,796,200,611,0
492,634,796,200,614,0
489,634,796,200,617,0
486,634,796,200,620,0
483,634,796,200,623,0
480,634,796,200,626,0
477,634,796,200,629,0
474,634,796,200,632,0
471,634,796,200,635,0
468,634,796,200,638,0
465,634,796,200,641,0
462,634,796,200,644,0
459,634,796,200,647,0
456,634,796,200,650,0
453,634,796,200,653,0
450,634,796,200,656,0
447,634,796,200,659,0
444,634,796,200,662,0
441,634,796,200,665,0
438,634,796,200,668,0
435,634,796,200,671,0
432,634,796,200,674,0
429,634,796,200,677,0
426,634,796,200,680,0
423,634,796,200,683,0
420,634,796,200,686,0
417,634,796,200,689,0
414,634,796,200,692,0
411,634,796,200,695,0
408,634,796,200,698,0
405,634,796,200,701,0
402,634,796,200,704,0
399,634,796,200,707,0
396,634,796,200,710,0
393,634,796,200,713,0
390,634,796,200,716,0
387,634,796,200,719,0
384,634,796,200,713,1
381,634,796,200,707,1
378,634,796,200,701,1
375,634,796,200,695,1
372,634,796,200,689,1
369,634,796,200,683,1
366,634,796,200,677,1
363,634,796,200,680,0
360,634,796,200,683,0
357,634,796,200,686,0
354,634,796,200,689,0
351,634,796,200,692,0
348,634,796,200,695,0
345,634,796,200,698,0
342,634,796,200,701,0
339,634,796,200,704,0
336,634,796,200,707,0
333,634,796,200,710,0
330,634,796,200,713,0
327,634,796,200,716,0
324,634,796,200,719,0
321,634,796,200,722,0
318,634,796,200,725,0
315,634,796,200,728,0
312,634,796,200,731,0
309,634,796,200,734,0
306,634,796,200,737,0
303,634,796,200,740,0
300,634,796,200,734,1
297,634,796,200,728,1
294,634,796,200,722,1
291,634,796,200,716,1
288,634,796,200,710,1
285,634,796,200,704,1
282,634,796,200,698,1
279,634,796,200,692,1
276,634,796,200,686,1
273,634,796,200,680,1
270,634,796,200,674,1
267,634,796,200,668,1
264,634,796,200,662,1
261,634,796,200,665,0
258,634,796,200,668,0
255,634,796,200,671,0
252,634,796,200,674,0
249,634,796,200,677,0
246,634,796,200,680,0
243,634,796,200,683,0
240,634,796,200,686,0
237,634,796,200,689,0
234,634,796,200,692,0
231,634,796,200,695,0
228,634,796,200,698,0
225,634,796,200,701,0
222,634,796,200,704,0
219,634,796,200,707,0
216,634,796,200,710,0
213,634,796,200,713,0
210,634,796,200,716,0
207,634,796,200,719,0
204,634,796,200,722,0
201,634,796,200,725,0
198,634,796,200,728,0
795,311,505,200,731,0
792,311,505,200,725,1
789,311,505,200,719,1
786,311,505,200,713,1
783,311,505,200,707,1
780,311,505,200,701,1
777,311,505,200,695,1
774,311,505,200,689,1
771,311,505,200,683,1
768,311,505,200,677,1
765,311,505,200,671,1
762,311,505,200,665,1
759,311,505,200,659,1
756,311,505,200,653,1
753,311,505,200,647,1
750,311,505,200,650,0
747,311,505,200,653,0
744,311,505,200,656,0
741,311,505,200,659,0
738,311,505,200,662,0
735,311,505,200,665,0
732,311,505,200,668,0
729,311,505,200,671,0
726,311,505,200,674,0
723,311,505,200,677,0
720,311,505,200,680,0
717,311,505,200,683,0
714,311,505,200,686,0
711,311,505,200,680,1
708,311,505,200,674,1
705,311,505,200,668,1
702,311,505,200,662,1
699,311,505,200,656,1
696,311,505,200,650,1
693,311,505,200,644,1
690,311,505,200,638,1
687,311,505,200,632,1
684,311,505,200,626,1
681,311,505,200,620,1
678,311,505,200,614,1
675,311,505,200,608,1
672,311,505,200,602,1
669,311,505,200,596,1
666,311,505,200,590,1
663,311,505,200,584,1
660,311,505,200,578,1
657,311,505,200,572,1
654,311,505,200,566,1
651,311,505,200,560,1
648,311,505,200,554,1
645,311,505,200,548,1
642,311,505,200,542,1
639,311,505,200,536,1
636,311,505,200,530,1
633,311,505,200,524,1
630,311,505,200,518,1
627,311,505,200,512,1
624,311,505,200,506,1
621,311,505,200,500,1
618,311,505,200,494,1
615,311,505,200,488,1
612,311,505,200,482,1
609,311,505,200,476,1
606,311,505,200,470,1
603,311,505,200,464,1
600,311,505,200,458,1
597,311,505,200,452,1
594,311,505,200,446,1
591,311,505,200,440,1
588,311,505,200,434,1
585,311,505,200,428,1
582,311,505,200,422,1
579,311,505,200,425,0
576,311,505,200,428,0
573,311,505,200,431,0
570,311,505,200,434,0
567,311,505,200,437,0
564,311,505,200,440,0
561,311,505,200,443,0
558,311,505,200,446,0
555,311,505,200,449,0
552,311,505,200,452,0
549,311,505,200,455,0
546,311,505,200,458,0
543,311,505,200,461,0
540,311,505,200,464,0
537,311,505,200,467,0
534,311,505,200,470,0
531,311,505,200,473,0
528,311,505,200,476,0
525,311,505,200,479,0
522,311,505,200,482,0
519,311,505,200,485,0
516,311,505,200,488,0
513,311,505,200,491,0
510,311,505,200,494,0
507,311,505,200,497,0
504,311,505,200,500,0
501,311,505,200,503,0
498,311,505,200,506,0
495,311,505,200,500,1
492,311,505,200,494,1
489,311,505,200,488,1
486,311,505,200,482,1
483,311,505,200,476,1
480,311,505,200,470,1
477,311,505,200,464,1
474,311,505,200,458,1
471,311,505,200,452,1
468,311,505,200,446,1
465,311,505,200,440,1
462,311,505,200,434,1
459,311,505,200,428,1
456,311,505,200,422,1
453,311,505,200,416,1
450,311,505,200,410,1
447,311,505,200,413,0
444,311,505,200,416,0
441,311,505,200,419,0
438,311,505,200,422,0
435,311,505,200,425,0
432,311,505,200,428,0
429,311,505,200,431,0
426,311,505,200,434,0
423,311,505,200,437,0
420,311,505,200,440,0
417,311,505,200,443,0
414,311,505,200,446,0
411,311,505,200,449,0
408,311,505,200,452,0
405,311,505,200,455,0
402,311,505,200,458,0
399,311,505,200,461,0
396,311,505,200,464,0
393,311,505,200,467,0
390,311,505,200,470,0
387,311,505,200,473,0
384,311,505,200,476,0
381,311,505,200,479,0
378,311,505,200,482,0
375,311,505,200,485,0
372,311,505,200,488,0
369,311,505,200,491,0
366,311,505,200,485,1
363,311,505,200,479,1
360,311,505,200,473,1
357,311,505,200,467,1
354,311,505,200,461,1
351,311,505,200,455,1
348,311,505,200,449,1
345,311,505,200,443,1
342,311,505,200,437,1
339,311,505,200,431,1
336,311,505,200,425,1
333,311,505,200,419,1
330,311,505,200,413,1
327,311,505,200,407,1
324,311,505,200,401,1
321,311,505,200,395,1
318,311,505,200,398,0
315,311,505,200,401,0
312,311,505,200,404,0
309,311,505,200,407,0
306,311,505,200,410,0
303,311,505,200,413,0
300,311,505,200,416,0
297,311,505,200,419,0
294,311,505,200,422,0
291,311,505,200,425,0
288,311,505,200,428,0
285,311,505,200,431,0
282,311,505,200,434,0
279,311,505,200,437,0
276,311,505,200,440,0
273,311,505,200,443,0
270,311,505,200,446,0
267,311,505,200,440,1
264,311,505,200,434,1
261,311,505,200,428,1
258,311,505,200,422,1
255,311,505,200,416,1
252,311,505,200,410,1
249,311,505,200,404,1
246,311,505,200,398,1
243,311,505,200,392,1
240,311,505,200,386,1
237,311,505,200,380,1
234,311,505,200,374,1
231,311,505,200,368,1
228,311,505,200,362,1
225,311,505,200,356,1
222,311,505,200,350,1
219,311,505,200,344,1
216,311,505,200,347,0
213,311,505,200,350,0
210,311,505,200,353,0
207,311,505,200,356,0
204,311,505,200,359,0
201,311,505,200,362,0
198,311,505,200,365,0
798,262,465,200,368,0
795,262,465,200,371,0
792,262,465,200,374,0
789,262,465,200,377,0
786,262,465,200,380,0
783,262,465,200,383,0
780,262,465,200,386,0
777,262,465,200,389,0
774,262,465,200,392,0
771,262,465,200,395,0
768,262,465,200,398,0
765,262,465,200,401,0
762,262,465,200,404,0
759,262,465,200,407,0
756,262,465,200,410,0
753,262,465,200,413,0
750,262,465,200,416,0
747,262,465,200,419,0
744,262,465,200,422,0
741,262,465,200,416,1
738,262,465,200,410,1
735,262,465,200,404,1
732,262,465,200,398,1
729,262,465,200,392,1
726,262,465,200,386,1
723,262,465,200,380,1
720,262,465,200,383,0
717,262,465,200,386,0
714,262,465,200,389,0
711,262,465,200,392,0
708,262,465,200,395,0
705,262,465,200,398,0
702,262,465,200,401,0
699,262,465,200,404,0
696,262,465,200,407,0
693,262,465,200,410,0
690,262,465,200,413,0
687,262,465,200,416,0
684,262,465,200,419,0
681,262,465,200,422,0
678,262,465,200,425,0
675,262,465,200,428,0
672,262,465,200,431,0
669,262,465,200,434,0
666,262,465,200,437,0
663,262,465,200,440,0
660,262,465,200,443,0
657,262,465,200,446,0
654,262,465,200,449,0
651,262,465,200,452,0
648,262,465,200,455,0
645,262,465,200,458,0
642,262,465,200,461,0
639,262,465,200,464,0
636,262,465,200,467,0
633,262,465,200,470,0
630,262,465,200,473,0
627,262,465,200,476,0
624,262,465,200,479,0
621,262,465,200,473,1
618,262,465,200,467,1
615,262,465,200,461,1
612,262,465,200,455,1
609,262,465,200,449,1
606,262,465,200,443,1
603,262,465,200,437,1
600,262,465,200,431,1
597,262,465,200,425,1
594,262,465,200,419,1
591,262,465,200,413,1
588,262,465,200,407,1
585,262,465,200,401,1
582,262,465,200,395,1
579,262,465,200,389,1
576,262,465,200,383,1
573,262,465,200,377,1
570,262,465,200,371,1
567,262,465,200,365,1
564,262,465,200,368,0
561,262,465,200,371,0
558,262,465,200,374,0
555,262,465,200,377,0
552,262,465,200,380,0
549,262,465,200,383,0
546,262,465,200,386,0
543,262,465,200,389,0
540,262,465,200,392,0
537,262,465,200,395,0
534,262,465,200,398,0
531,262,465,200,401,0
528,262,465,200,404,0
525,262,465,200,407,0
522,262,465,200,410,0
519,262,465,200,413,0
516,262,465,200,416,0
513,262,465,200,419,0
510,262,465,200,422,0
507,262,465,200,425,0
504,262,465,200,428,0
501,262,465,200,431,0
498,262,465,200,434,0
495,262,465,200,437,0
492,262,465,200,440,0
489,262,465,200,443,0
486,262,465,200,446,0
483,262,465,200,449,0
480,262,465,200,452,0
477,262,465,200,455,0
474,262,465,200,458,0
471,262,465,200,461,0
468,262,465,200,464,0
465,262,465,200,458,1
462,262,465,200,452,1
459,262,465,200,446,1
456,262,465,200,440,1
453,262,465,200,434,1
450,262,465,200,428,1
447,262,465,200,422,1
444,262,465,200,416,1
441,262,465,200,410,1
438,262,465,200,404,1
435,262,465,200,398,1
432,262,465,200,392,1
429,262,465,200,386,1
426,262,465,200,380,1
423,262,465,200,374,1
420,262,465,200,377,0
417,262,465,200,380,0
414,262,465,200,383,0
411,262,465,200,386,0
408,262,465,200,389,0
405,262,465,200,392,0
402,262,465,200,395,0
399,262,465,200,398,0
396,262,465,200,401,0
393,262,465,200,404,0
390,262,465,200,407,0
387,262,465,200,410,0
384,262,465,200,413,0
381,262,465,200,416,0
378,262,465,200,419,0
375,262,465,200,422,0
372,262,465,200,425,0
369,262,465,200,428,0
366,262,465,200,431,0
363,262,465,200,434,0
360,262,465,200,437,0
357,262,465,200,440,0
354,262,465,200,434,1
351,262,465,200,428,1
348,262,465,200,422,1
345,262,465,200,416,1
342,262,465,200,410,1
339,262,465,200,404,1
336,262,465,200,398,1
333,262,465,200,392,1
330,262,465,200,386,1
327,262,465,200,380,1
324,262,465,200,374,1
321,262,465,200,368,1
318,262,465,200,362,1
315,262,465,200,356,1
312,262,465,200,359,0
309,262,465,200,362,0
306,262,465,200,365,0
303,262,465,200,368,0
300,262,465,200,371,0
297,262,465,200,374,0
294,262,465,200,377,0
291,262,465,200,380,0
288,262,465,200,383,0
285,262,465,200,386,0
282,262,465,200,389,0
279,262,465,200,392,0
276,262,465,200,395,0
273,262,465,200,398,0
270,262,465,200,401,0
267,262,465,200,404,0
264,262,465,200,407,0
261,262,465,200,410,0
258,262,465,200,404,1
255,262,465,200,398,1
252,262,465,200,392,1
249,262,465,200,386,1
246,262,465,200,380,1
243,262,465,200,374,1
240,262,465,200,368,1
237,262,465,200,362,1
234,262,465,200,356,1
231,262,465,200,350,1
228,262,465,200,344,1
225,262,465,200,338,1
222,262,465,200,332,1
219,262,465,200,326,1
216,262,465,200,329,0
213,262,465,200,332,0
210,262,465,200,335,0
207,262,465,200,338,0
204,262,465,200,341,0
201,262,465,200,344,0
198,262,465,200,347,0
795,149,526,200,350,0
792,149,526,200,353,0
789,149,526,200,356,0
786,149,526,200,359,0
783,149,526,200,362,0
780,149,526,200,365,0
777,149,526,200,368,0
774,149,526,200,371,0
771,149,526,200,374,0
768,149,526,200,368,1
765,149,526,200,362,1
762,149,526,200,356,1
759,149,526,200,350,1
756,149,526,200,344,1
753,149,526,200,347,0
750,149,526,200,350,0
747,149,526,200,353,0
744,149,526,200,356,0
741,149,526,200,359,0
738,149,526,200,362,0
735,149,526,200,365,0
732,149,526,200,368,0
729,149,526,200,371,0
726,149,526,200,374,0
723,149,526,200,377,0
720,149,526,200,380,0
717,149,526,200,383,0
714,149,526,200,386,0
711,149,526,200,389,0
708,149,526,200,392,0
705,149,526,200,395,0
702,149,526,200,398,0
699,149,526,200,401,0
696,149,526,200,404,0
693,149,526,200,407,0
690,149,526,200,410,0
687,149,526,200,413,0
684,149,526,200,416,0
681,149,526,200,419,0
678,149,526,200,422,0
675,149,526,200,425,0
672,149,526,200,428,0
669,149,526,200,422,1
666,149,526,200,416,1
663,149,526,200,410,1
660,149,526,200,404,1
657,149,526,200,398,1
654,149,526,200,392,1
651,149,526,200,386,1
648,149,526,200,380,1
645,149,526,200,374,1
642,149,526,200,368,1
639,149,526,200,362,1
636,149,526,200,356,1
633,149,526,200,350,1
630,149,526,200,344,1
627,149,526,200,338,1
624,149,526,200,332,1
621,149,526,200,326,1
618,149,526,200,320,1
615,149,526,200,314,1
612,149,526,200,317,0
609,149,526,200,320,0
606,149,526,200,323,0
603,149,526,200,326,0
600,149,526,200,329,0
597,149,526,200,332,0
594,149,526,200,335,0
591,149,526,200,338,0
588,149,526,200,341,0
585,149,526,200,344,0
582,149,526,200,347,0
579,149,526,200,350,0
576,149,526,200,353,0
573,149,526,200,356,0
570,149,526,200,359,0
567,149,526,200,362,0
564,149,526,200,365,0
561,149,526,200,368,0
558,149,526,200,371,0
